CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
13.79	25.62	36.85	16.77	66.99	52.14	22.9	59.05	46.37	45.75	92.79	38.68	47.29	11.11	39.97	53.21	51.1	30.53	55.18	53.48	57.81	17.99	41.7	70.4
12.61	56.8	43.49	19.36	74.44	62.67	56.41	43.49	30.91	32.49	68.19	33.1	44.16	12.59	50.53	74.44	30.3	44.61	68.43	68.19	74.44	28.22	21.83	74.44
20.83	10.03	8.93	13.87	18.88	16.2	9.39	20.83	8.38	12.12	11.15	7.71	14.23	14.16	12.14	12.96	11.71	8.93	13.84	10.03	21.16	11.12	11.12	15.38
23.4	30.13	57.58	54.37	53.28	50.32	24.71	59.15	38.5	3.83	57.58	62.63	38.5	49.13	11.64	50.32	35.83	16.75	35.83	45.47	50.32	53.28	30.13	59.15
6.9	12.15	17.63	12.04	18.44	17.63	7.14	40.02	15.73	11.63	40.02	39.83	15.73	15.31	17.63	17.63	40.9	29.78	17.63	12.87	79.11	12.04	15.73	30.26
19.16	8.99	9.01	11.11	10.02	11.11	12.74	18.0	11.11	10.48	10.69	5.11	17.24	10.48	5.54	11.11	12.32	8.42	5.11	9.4	10.69	8.59	11.11	10.69
54.11	22.37	36.14	42.61	23.28	22.37	16.16	42.04	22.37	22.37	24.52	16.16	59.99	40.28	35.34	17.69	54.11	34.19	16.16	45.7	62.31	54.11	56.41	16.68
6.4	4.83	30.59	26.06	59.53	30.34	23.54	7.31	29.15	10.05	26.67	5.29	8.94	4.5	6.78	6.88	12.63	23.13	22.53	5.64	26.67	6.49	9.2	14.33
69.09	59.8	87.47	73.9	82.57	82.57	73.9	63.9	73.9	74.09	69.09	87.47	78.59	63.9	49.01	87.47	82.57	82.57	59.8	29.7	63.9	48.72	87.47	56.44
25.77	58.68	68.88	68.88	51.98	64.3	43.99	82.53	63.32	63.32	75.22	65.67	55.21	53.68	33.87	64.3	68.88	59.42	68.88	56.28	82.53	61.3	63.32	56.15
46.57	43.5	69.73	49.45	69.73	69.73	30.2	69.73	69.73	56.93	69.73	69.73	56.93	61.45	46.94	69.73	69.73	69.73	59.79	39.33	69.73	58.08	69.73	69.73
7.42	12.22	37.34	48.78	61.19	47.55	5.13	59.37	28.71	32.48	54.08	43.76	39.38	25.77	20.38	47.1	45.63	22.99	46.64	43.07	61.19	17.64	51.02	62.48
13.39	27.33	35.67	35.16	35.7	43.35	22.79	54.73	30.68	33.44	22.86	29.72	44.43	17.18	45.93	21.22	15.23	22.91	25.88	20.18	27.41	26.04	29.37	33.76
25.89	11.15	31.87	29.38	38.71	32.26	5.33	63.83	50.21	14.9	69.97	30.65	18.52	30.14	17.06	17.47	24.46	17.51	54.02	21.48	100.0	41.9	21.48	82.82
18.75	19.41	34.49	31.11	43.86	40.13	13.47	88.52	31.37	15.98	70.58	26.58	39.81	29.93	17.6	25.14	25.2	17.35	21.83	15.83	70.58	10.89	22.06	56.78
41.65	39.79	69.82	54.82	54.0	56.57	26.41	89.42	62.33	5.79	62.4	47.13	39.25	28.18	13.8	70.16	43.31	34.0	51.19	38.22	54.63	38.76	63.3	51.21
17.19	9.85	15.49	29.89	32.74	33.46	15.42	61.61	11.49	15.79	40.78	33.49	33.49	11.5	25.25	26.04	35.82	33.46	14.75	32.74	16.46	10.84	32.39	34.16
7.87	7.42	11.22	13.74	67.26	31.87	3.62	34.66	10.5	6.34	100.0	8.2	7.21	10.59	10.75	10.92	11.92	10.49	36.69	19.24	42.37	14.21	9.49	15.02
13.82	10.54	32.5	26.14	40.93	33.45	15.73	61.68	6.03	13.07	53.49	35.6	9.89	8.38	22.58	21.17	21.74	27.55	29.7	6.03	30.07	10.08	12.97	67.97
20.46	24.14	27.46	43.06	36.16	33.71	16.79	50.68	38.26	24.13	44.46	33.77	18.04	31.37	12.0	44.46	25.85	18.06	23.36	25.02	44.02	14.27	14.86	44.02
9.6	16.15	24.7	24.7	35.08	35.08	35.08	24.7	24.7	5.0	35.08	24.7	26.3	29.38	16.81	26.99	24.7	16.06	24.7	24.38	35.08	7.77	24.7	35.08
39.74	39.75	34.67	47.83	65.34	68.12	44.77	58.53	47.83	37.28	30.49	53.75	28.31	51.16	33.48	91.94	57.46	52.05	58.42	44.77	51.55	26.45	46.43	56.25
13.53	19.24	35.35	30.61	42.26	37.91	15.38	42.41	31.42	5.6	50.1	32.71	26.14	14.75	23.18	40.22	15.94	18.87	15.82	26.94	37.91	21.86	20.11	41.67
6.15	7.16	8.89	8.23	7.86	6.84	8.49	34.39	6.25	6.15	8.23	8.23	7.66	9.67	5.99	7.35	7.16	6.61	6.02	7.86	34.39	4.81	7.86	6.25
41.88	34.67	16.12	28.61	70.78	42.59	10.39	53.84	55.22	26.7	59.46	61.21	35.56	5.95	18.46	20.16	14.57	13.57	15.73	9.8	61.21	13.57	18.32	58.94
55.93	36.85	52.16	52.16	39.64	52.16	60.37	54.3	58.58	58.58	55.83	52.16	48.36	44.68	36.42	54.3	52.16	32.53	58.58	50.6	54.3	40.65	48.36	44.18
20.73	31.3	39.01	53.11	53.11	51.01	31.14	53.11	53.11	22.62	53.11	53.11	37.68	51.28	6.43	53.11	53.11	53.11	52.06	52.06	39.01	36.7	36.07	38.34
51.98	58.32	42.57	39.81	56.15	56.15	31.21	56.15	43.68	56.15	56.68	56.15	42.61	39.8	33.72	56.15	56.68	56.68	56.15	36.5	56.15	37.31	46.38	54.37
56.48	56.48	32.3	69.05	49.91	49.91	56.48	58.7	32.3	32.3	46.47	67.91	50.83	67.68	48.59	67.91	49.91	43.06	23.83	67.91	56.48	56.48	56.48	26.61
15.05	29.63	47.25	57.6	70.09	56.43	23.41	65.79	41.87	45.29	61.5	53.17	36.12	8.32	37.94	28.61	37.94	8.29	34.86	18.44	59.5	48.69	49.77	51.76
19.24	14.27	52.72	21.04	45.48	49.22	16.0	51.78	20.43	19.82	61.66	56.42	16.31	27.33	29.19	32.28	32.59	25.0	46.86	38.49	49.22	17.19	30.17	51.78
26.26	17.9	25.18	35.43	32.29	27.37	11.16	44.85	10.17	11.29	36.19	46.23	19.12	4.57	24.65	26.73	35.43	22.93	20.69	17.13	44.85	10.51	21.82	36.19
69.81	23.57	50.84	50.84	86.17	30.35	26.71	86.17	45.59	36.62	86.17	43.86	41.8	9.28	30.93	30.35	15.02	23.51	41.8	22.83	86.17	69.81	50.84	42.92
38.31	46.25	18.95	14.09	50.1	31.47	43.59	53.33	26.78	35.41	74.59	40.05	23.76	51.98	35.39	40.05	67.84	64.45	54.82	76.6	59.56	46.04	51.6	15.92
38.79	8.45	34.45	45.87	42.34	54.46	17.46	48.12	51.05	18.53	71.36	45.82	36.63	66.41	35.14	57.87	42.34	46.34	36.91	45.09	71.36	22.22	42.2	68.04
35.21	27.46	52.18	45.92	32.37	49.18	27.46	56.17	43.61	26.24	59.64	51.17	29.47	11.91	21.39	43.51	28.21	32.37	43.52	25.92	51.3	24.25	36.76	49.55
35.75	41.62	50.75	47.25	42.26	56.23	47.92	67.19	40.16	39.1	55.66	53.37	40.03	46.87	43.61	54.35	45.86	36.68	41.91	34.64	40.15	33.06	46.76	51.57
9.17	7.15	14.69	6.48	54.6	42.17	20.69	56.97	32.07	27.77	54.6	32.69	15.35	6.66	14.52	32.16	24.66	8.63	14.69	35.03	52.76	8.09	15.35	83.37
53.57	18.84	20.57	18.38	53.37	20.46	53.57	32.23	30.28	13.58	18.3	53.37	18.38	6.59	0.0	20.46	46.37	18.38	31.32	6.29	56.11	5.09	53.57	20.46
42.39	35.9	57.32	31.92	67.46	45.87	22.18	46.55	23.05	21.62	65.47	31.92	33.17	31.92	29.31	35.9	34.05	21.3	35.9	46.55	45.87	23.62	22.18	21.78
33.37	32.85	27.49	18.84	26.11	21.51	25.78	28.44	19.15	19.08	31.74	16.81	33.43	24.95	22.87	25.12	28.82	20.59	17.21	25.61	42.85	32.93	22.41	22.73
43.77	30.95	51.39	42.83	45.54	57.58	34.74	49.37	51.39	41.74	45.54	53.86	45.01	51.0	41.11	57.58	60.32	17.4	40.49	55.92	65.48	36.38	47.04	44.98
2.46	31.87	63.38	30.79	54.16	44.9	12.46	53.33	25.45	7.71	40.34	26.46	24.41	24.13	29.15	13.68	9.09	10.38	16.2	30.83	50.47	8.28	24.13	48.07
24.94	24.94	29.28	16.79	21.25	23.31	42.13	22.21	16.15	18.95	29.38	21.79	14.04	24.94	21.95	29.28	29.28	15.73	21.79	24.85	29.9	12.03	21.72	30.82
4.71	13.97	12.06	30.68	8.09	45.13	22.29	40.97	45.13	4.12	30.09	7.61	17.94	4.89	20.1	50.13	8.38	28.55	37.19	2.68	45.24	15.46	15.42	8.04
47.69	48.66	55.99	60.73	51.06	55.99	65.91	59.6	53.61	47.69	78.53	47.64	42.07	28.5	55.58	63.09	41.49	35.85	46.7	60.72	61.66	54.99	41.1	57.72
19.35	18.21	13.83	19.82	27.38	32.38	18.84	21.41	7.44	7.44	20.46	16.94	8.84	7.53	18.88	13.38	23.58	11.25	16.45	18.21	40.33	17.68	17.68	34.79
12.42	20.34	18.24	13.18	27.81	22.16	25.59	21.14	37.3	12.04	23.09	25.83	19.22	8.84	7.93	18.24	10.62	8.55	15.62	30.18	13.73	18.14	6.84	39.9
19.8	28.97	25.84	21.28	51.26	42.72	21.01	42.72	23.33	14.6	37.61	23.75	21.75	30.32	23.78	36.47	22.01	23.47	19.69	27.49	49.22	13.46	19.42	49.22
47.21	53.77	42.46	39.42	83.94	55.84	37.39	55.84	45.31	59.49	83.94	55.84	45.31	39.42	34.67	48.97	47.21	41.09	55.84	53.82	55.84	41.23	51.71	33.85
9.36	10.38	11.45	19.69	9.39	4.92	14.03	10.38	8.76	4.89	27.57	8.9	13.62	8.46	12.96	8.28	9.19	17.54	9.85	16.17	15.94	13.68	28.73	6.63
12.18	40.63	41.11	30.55	29.16	48.83	3.75	48.45	17.38	6.34	36.75	47.22	23.04	9.97	38.49	54.63	36.38	6.74	17.4	20.45	45.46	26.57	33.92	25.5
57.66	28.01	80.32	67.09	85.79	70.18	70.4	100.0	53.87	37.9	100.0	80.32	39.04	44.13	40.6	56.6	42.63	42.16	80.32	21.8	56.09	70.4	57.84	54.89
7.54	7.54	6.8	7.15	21.28	15.77	10.86	29.36	7.15	6.96	29.36	11.12	7.15	7.15	9.41	7.54	10.9	6.07	6.8	6.96	29.36	11.12	7.15	22.37
30.71	21.85	14.23	29.77	86.56	69.41	14.63	81.37	31.52	3.21	63.84	21.48	16.16	16.28	20.65	61.97	32.81	14.47	39.61	17.31	68.88	10.04	16.16	69.41
39.42	33.85	39.42	47.91	45.81	64.87	41.68	45.81	47.91	59.09	45.81	39.42	47.91	47.91	33.57	47.91	39.42	44.07	47.91	30.75	45.81	47.91	59.09	45.81
66.21	81.67	63.91	66.08	85.03	82.32	58.11	60.94	65.66	44.85	82.11	76.31	82.11	44.85	64.95	82.32	71.34	100.0	78.83	63.91	66.38	82.32	82.32	66.38
15.73	7.86	9.78	14.46	14.46	9.67	3.52	9.78	13.83	8.89	28.92	8.89	8.51	4.09	8.89	9.67	10.14	6.61	6.61	9.75	13.83	7.14	16.06	8.13
13.1	10.66	17.3	15.86	22.9	25.91	20.36	37.11	16.07	4.89	37.11	21.64	15.16	20.1	18.43	52.86	25.93	28.15	29.06	33.66	37.11	16.9	8.29	44.74
13.32	20.85	22.41	14.22	22.75	24.26	31.82	55.12	40.65	14.81	51.29	51.29	40.65	33.81	29.15	23.64	20.95	13.16	32.93	18.84	32.93	66.06	38.61	29.49
18.57	21.25	32.44	32.88	25.09	27.46	16.72	28.99	36.16	19.22	27.66	21.81	27.72	20.57	29.79	33.23	23.01	24.36	24.55	35.55	32.25	26.12	24.4	25.62
32.69	26.56	33.23	37.29	51.29	28.51	22.24	28.51	25.79	38.4	47.21	41.42	44.77	21.86	33.58	33.71	34.61	20.67	30.38	40.66	51.29	14.28	31.23	32.65
10.47	33.08	42.06	23.46	28.26	38.09	25.82	41.32	21.43	30.68	62.1	26.12	23.56	20.55	19.54	24.84	24.14	19.69	40.37	26.17	41.32	19.02	37.14	60.77
19.71	39.0	34.56	31.44	45.51	34.24	31.79	44.85	36.97	44.29	48.78	35.16	39.72	21.35	27.54	34.24	34.24	33.18	40.99	39.72	33.92	40.24	26.61	40.24
14.26	33.63	35.92	34.25	38.54	43.6	66.35	100.0	49.69	9.62	100.0	23.25	44.11	29.49	36.85	31.03	56.97	33.46	45.81	15.84	43.6	21.07	20.07	37.89
29.53	19.24	50.38	36.49	24.86	23.1	16.17	38.9	24.13	16.66	42.22	50.15	13.22	18.18	30.35	26.58	28.29	20.53	46.73	17.75	55.43	17.65	23.48	35.19
5.4	3.42	8.23	7.16	18.48	13.32	11.63	24.9	15.86	3.93	24.9	14.25	13.38	3.42	3.98	12.45	6.15	13.18	7.66	9.75	24.9	3.46	29.26	14.25
29.76	21.61	35.4	25.19	47.97	84.1	4.95	73.1	9.72	14.36	84.1	36.84	20.71	28.66	12.14	57.6	29.24	18.95	12.07	45.97	84.1	27.31	21.55	84.1
33.41	29.9	48.94	26.6	60.04	55.5	35.56	55.73	26.49	25.05	64.72	25.32	34.61	26.24	22.82	30.68	26.73	25.79	40.15	31.57	48.72	31.21	23.58	47.78
23.54	25.73	38.61	48.04	37.7	39.75	7.93	41.3	22.37	19.33	49.78	57.38	18.58	12.16	26.66	21.22	34.91	23.49	37.7	49.33	56.02	17.9	37.7	57.38
41.35	28.48	37.6	36.38	78.16	38.96	16.69	100.0	40.47	12.58	100.0	29.81	47.94	33.48	30.93	34.67	10.15	22.36	48.3	21.36	60.61	21.36	60.58	47.82
50.46	43.24	50.46	35.01	65.62	62.74	37.54	62.74	50.46	55.5	83.09	62.74	62.09	38.87	46.71	62.74	60.87	40.06	59.8	45.33	71.6	55.27	47.68	65.62
29.37	15.68	5.61	27.57	31.47	19.45	17.86	39.94	48.9	19.06	37.63	20.15	34.14	16.89	12.29	31.08	37.96	8.31	23.48	13.87	20.99	28.56	23.16	35.26
62.69	46.25	46.25	46.25	46.25	46.25	14.15	100.0	35.05	27.1	100.0	38.37	16.94	13.97	26.24	46.25	35.05	21.58	62.69	62.69	100.0	14.22	46.25	32.62
29.07	20.42	19.77	20.55	40.72	40.29	29.06	43.31	15.32	16.65	36.04	10.47	27.73	23.85	14.43	27.28	17.63	15.44	19.45	38.72	32.2	19.79	24.14	27.34
6.44	4.86	22.39	24.14	38.04	12.82	6.89	47.18	14.52	12.27	34.51	43.84	27.9	20.85	34.14	27.51	19.11	11.11	29.23	15.09	33.58	2.69	36.3	37.64
22.96	27.27	70.91	50.79	51.28	51.28	18.64	58.71	45.47	43.02	60.41	49.21	50.76	36.82	44.82	57.96	38.14	34.5	45.3	40.85	60.21	20.18	50.76	55.79
36.41	36.49	36.96	81.37	64.04	64.04	36.43	27.11	36.41	35.1	64.04	36.96	41.48	36.49	50.65	36.96	36.96	35.1	36.96	36.49	85.31	36.49	36.96	22.24
30.17	14.75	9.38	21.89	23.26	23.89	9.87	35.97	8.36	11.44	34.79	45.28	43.29	20.02	20.86	20.02	24.81	6.61	24.81	5.5	35.97	12.74	24.25	23.13
51.99	37.79	66.02	47.82	69.61	69.61	31.43	78.12	60.82	47.98	78.12	69.61	42.86	59.44	46.23	59.19	36.99	34.58	34.58	43.99	64.81	43.88	60.82	74.56
5.66	18.04	5.09	9.47	9.44	15.85	15.85	9.47	20.9	9.47	20.9	15.85	5.09	5.07	18.04	18.04	15.85	18.04	15.85	15.85	20.9	5.09	5.09	5.07
5.65	7.09	82.82	6.06	42.71	82.82	12.5	82.82	7.13	6.85	82.82	64.81	13.13	58.65	7.03	9.73	46.07	6.34	37.75	9.39	82.82	7.09	9.11	13.54
4.33	5.8	6.54	6.41	7.16	6.76	5.83	16.08	6.9	13.82	18.57	16.08	5.83	5.83	6.38	18.12	15.15	14.47	6.4	6.66	60.08	5.83	15.01	6.4
48.88	54.13	36.08	53.68	78.37	52.97	54.63	58.13	35.93	22.19	67.1	56.42	27.11	42.46	19.88	30.76	56.92	37.45	54.13	47.67	88.12	16.52	67.53	23.1
17.07	3.92	49.54	38.84	34.51	45.52	6.34	44.42	41.05	18.73	41.77	23.48	30.95	35.1	23.09	38.73	33.59	6.71	44.53	18.49	55.96	3.24	22.4	46.62
12.04	18.38	18.38	24.08	28.18	30.65	18.95	66.38	26.22	12.11	66.38	40.52	26.22	10.57	10.58	14.81	26.22	9.0	28.86	28.18	53.08	8.56	26.22	26.22
61.79	61.79	52.02	37.39	47.55	53.01	18.9	61.79	44.27	42.9	53.01	61.79	61.79	24.71	43.64	45.0	42.9	61.79	53.01	61.79	53.01	61.79	61.79	61.79
33.48	54.47	52.02	41.34	59.47	73.55	29.66	51.72	56.34	30.35	67.95	41.6	46.84	46.76	55.22	59.47	56.17	14.07	41.16	40.08	60.78	30.79	52.68	67.95
15.34	9.57	16.38	53.15	40.2	23.51	8.87	40.2	31.69	43.76	56.65	20.32	20.61	7.81	20.9	50.44	43.02	17.09	27.09	22.34	40.2	7.22	21.55	36.15
23.46	21.4	29.07	29.07	5.66	29.07	29.07	29.07	29.07	29.07	28.65	29.07	29.07	5.66	16.47	29.07	23.46	29.07	23.46	29.07	26.2	5.3	29.07	32.47
33.92	43.51	40.17	29.15	51.63	59.74	19.87	56.35	36.8	20.58	75.35	43.06	26.47	36.65	39.43	37.11	19.71	28.79	22.05	39.44	51.18	25.43	17.65	51.67
15.48	42.85	71.35	41.8	43.61	67.69	27.9	100.0	34.95	34.12	90.62	57.09	36.75	38.82	40.2	42.95	42.0	25.55	43.66	36.82	77.63	16.64	27.47	41.19
35.13	46.09	76.7	83.71	100.0	70.83	28.86	50.86	81.54	75.42	66.66	66.66	83.71	55.91	33.49	38.39	59.75	66.66	50.86	72.98	66.66	21.99	83.71	66.66
63.55	47.73	66.95	76.41	68.14	68.14	63.55	100.0	68.14	63.55	71.87	76.41	68.14	6.39	57.83	68.14	68.14	57.16	37.28	89.22	76.41	56.43	51.28	76.41
26.53	25.35	51.61	26.98	63.86	74.44	25.35	58.76	52.45	28.53	63.86	60.29	28.53	11.62	24.65	74.44	36.68	74.44	38.02	37.37	60.39	24.62	39.52	41.83
7.32	19.6	16.8	47.22	56.68	39.31	43.49	61.55	47.83	46.13	67.52	38.24	42.91	38.28	40.65	42.59	12.99	42.59	37.13	13.18	46.12	11.59	42.55	55.55
9.08	24.84	39.97	8.4	70.17	100.0	16.15	42.27	38.66	16.15	100.0	38.66	38.66	14.99	20.2	16.15	38.66	38.66	16.15	16.15	100.0	16.15	16.81	16.9
16.44	47.72	71.89	49.89	51.03	53.82	48.59	44.22	55.0	36.76	78.09	78.09	71.89	13.64	36.31	65.67	35.56	36.19	28.05	44.22	78.09	54.03	71.89	68.99
13.57	15.01	17.61	14.04	20.52	23.66	10.58	20.53	19.27	17.41	17.56	14.96	20.47	12.88	3.65	15.75	63.35	32.73	15.01	61.0	17.56	10.11	14.23	17.56
22.04	11.42	21.66	33.98	23.85	32.71	14.06	21.21	40.0	33.18	43.06	49.88	22.4	10.75	26.85	36.59	48.43	60.49	39.93	17.06	30.95	27.68	38.59	23.51
55.55	55.55	100.0	11.23	70.71	100.0	58.14	100.0	66.06	78.25	100.0	70.71	100.0	18.19	32.56	100.0	45.18	70.71	70.71	70.71	100.0	45.5	78.25	70.71
31.18	24.91	54.12	57.82	40.75	57.82	9.46	100.0	18.17	24.4	57.82	40.75	19.67	28.43	44.13	57.82	54.12	46.25	40.75	22.77	100.0	35.83	18.95	12.11
11.29	45.03	45.46	27.64	53.06	63.47	35.29	68.69	57.75	35.44	63.47	29.21	33.67	48.28	36.61	63.47	11.91	48.5	39.07	44.15	54.32	29.67	22.12	62.87
24.44	16.1	41.86	26.65	27.89	27.89	21.0	27.89	11.58	5.24	34.6	50.97	28.09	12.45	23.59	31.92	14.66	27.89	33.19	34.86	34.6	4.72	28.09	41.29
20.4	20.52	27.16	45.02	63.16	70.04	18.06	100.0	36.21	19.16	100.0	45.07	20.97	17.28	5.3	63.16	20.5	33.81	57.75	45.07	100.0	20.52	70.04	57.82
34.94	37.6	26.23	37.1	53.55	58.69	11.36	34.18	31.37	24.34	38.08	60.68	47.23	19.09	29.64	29.08	44.56	10.96	50.49	34.37	38.08	17.68	35.7	33.09
44.82	31.67	57.37	35.95	57.37	46.84	29.86	48.24	37.9	48.92	45.47	45.47	35.87	26.89	28.08	40.64	29.29	21.88	48.24	39.83	57.37	40.33	31.25	51.6
51.99	27.37	52.7	11.68	49.88	53.16	8.86	54.42	49.41	51.41	54.42	53.22	68.55	10.65	37.2	53.22	52.7	55.83	49.88	59.07	54.42	21.31	55.18	54.42
17.95	18.81	10.52	40.5	33.55	59.37	39.65	72.63	42.98	14.9	43.1	9.02	31.28	10.05	38.5	48.98	27.97	30.7	54.69	6.31	48.09	36.99	37.76	43.12
2.81	5.37	5.66	9.45	5.84	5.84	2.77	5.84	3.02	5.62	5.84	5.84	5.62	5.62	5.65	5.84	5.66	5.62	5.84	3.02	5.84	5.62	5.62	5.66
100.0	100.0	100.0	70.71	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	65.8	8.89	100.0	20.56	20.56	46.31	72.93	100.0	10.55	100.0	100.0
53.33	25.63	40.63	30.61	34.31	44.48	11.21	62.27	43.44	44.01	50.46	49.15	33.3	42.74	29.86	34.31	46.16	37.42	58.06	59.26	54.47	15.68	53.81	33.93
21.19	21.0	44.53	15.09	58.38	48.04	17.83	70.77	35.77	35.36	85.79	35.36	23.85	10.42	29.25	44.53	27.36	18.05	38.69	28.93	80.57	16.59	24.03	80.57
27.94	33.27	26.49	36.74	66.78	66.78	23.75	100.0	27.55	7.74	82.45	27.46	27.63	23.53	29.08	34.51	9.71	10.27	21.96	22.82	90.05	14.57	18.18	74.1
67.04	66.9	69.64	32.68	77.84	62.31	67.04	62.42	58.68	29.06	76.41	75.91	53.64	28.59	35.37	49.33	47.73	60.51	35.25	66.9	88.44	66.9	76.07	100.0
2.46	9.09	4.14	4.66	10.33	5.7	8.04	9.85	7.24	2.56	10.09	2.46	2.46	4.14	6.8	8.67	4.3	4.26	4.66	5.7	22.91	4.5	4.89	9.31
4.5	7.19	3.03	2.7	5.14	5.62	4.67	5.29	11.95	3.36	5.03	5.42	3.83	3.68	3.89	4.11	5.42	2.68	3.58	3.36	5.07	4.33	5.24	3.98
7.95	19.79	38.34	25.09	38.34	27.29	19.79	68.4	49.86	4.7	68.4	38.89	36.14	8.78	61.9	56.21	13.64	23.35	36.87	27.0	46.97	11.21	49.86	47.42
23.72	27.94	15.9	19.3	30.32	29.06	26.45	27.98	29.55	29.31	30.0	29.54	25.13	17.84	26.53	27.98	27.48	18.38	25.24	17.29	31.9	25.58	27.7	16.97
5.34	5.96	6.62	7.27	26.22	23.46	11.57	21.08	10.66	16.98	16.28	9.54	17.35	10.25	23.35	15.73	15.13	4.7	26.97	13.66	8.82	7.71	35.57	26.9
31.83	23.55	54.03	33.74	51.99	49.78	39.79	70.83	33.03	30.32	67.14	39.28	55.49	42.83	37.66	48.46	61.71	29.63	48.39	68.43	49.78	43.0	52.61	51.99
23.41	36.07	42.43	38.96	62.86	48.55	36.01	47.58	43.05	35.56	37.99	46.14	26.57	27.61	35.73	42.12	62.89	37.54	47.57	32.64	38.72	26.73	50.55	25.97
7.52	27.98	37.89	27.59	31.18	41.15	7.0	44.47	15.6	19.89	70.41	21.84	20.87	31.8	23.69	19.38	27.12	13.3	17.32	27.46	52.92	26.74	17.0	38.79
18.34	18.95	51.78	37.92	36.9	18.88	17.63	51.78	36.9	19.45	39.08	39.08	17.06	8.79	24.41	18.88	8.56	8.13	38.54	45.02	18.95	15.07	23.29	18.95
20.53	24.7	38.92	32.36	53.15	35.97	13.8	39.2	49.6	23.01	39.2	38.68	30.14	3.91	31.96	32.64	32.41	36.13	30.94	30.44	53.15	10.22	59.34	44.71
29.5	11.02	12.61	57.07	29.5	29.5	29.5	58.59	12.61	11.02	58.59	12.19	12.19	15.58	9.78	12.61	21.14	28.65	10.71	28.65	57.07	22.65	12.19	12.19
8.95	11.57	27.62	38.57	52.18	33.53	19.08	42.82	25.43	22.33	42.82	44.13	16.78	7.79	7.73	10.65	29.47	7.67	25.85	10.49	52.18	6.4	25.43	44.22
10.62	6.84	10.41	23.61	41.26	13.22	7.72	49.41	13.22	19.29	55.39	15.37	13.17	9.85	6.52	13.08	24.95	25.82	29.53	12.93	12.96	6.37	13.79	15.09
24.71	39.83	26.91	22.24	24.74	27.09	26.91	46.6	39.83	18.21	73.49	54.52	24.71	27.09	18.21	76.92	24.71	29.5	24.81	24.38	100.0	24.74	20.45	29.5
4.98	18.21	8.54	19.56	17.14	29.87	3.71	27.92	1.95	3.49	28.98	4.55	4.87	8.53	9.54	17.54	3.99	4.18	9.58	3.86	27.92	3.85	15.03	28.98
34.39	48.33	89.32	100.0	100.0	100.0	33.93	100.0	100.0	68.75	100.0	100.0	69.89	68.75	53.28	100.0	43.67	24.02	63.4	100.0	100.0	80.71	100.0	100.0
28.26	49.64	48.98	43.55	52.53	56.67	24.21	61.43	39.84	37.4	58.32	52.94	44.98	33.91	42.34	37.7	37.21	28.28	28.92	47.05	52.14	43.24	56.76	33.46
4.89	14.98	54.5	2.27	62.47	54.5	10.26	62.47	51.61	22.37	100.0	59.23	33.55	2.05	30.67	62.47	16.13	4.1	41.8	22.76	62.47	2.11	41.86	52.51
19.56	21.65	32.64	29.66	67.03	31.18	32.64	64.75	27.67	22.23	49.74	37.5	21.65	11.12	45.26	38.5	38.5	39.83	35.42	49.74	59.23	32.64	35.42	76.12
13.51	13.79	13.07	76.12	30.13	65.92	13.79	76.12	13.07	15.73	65.92	29.78	13.22	12.5	10.88	15.26	19.67	13.79	41.25	7.84	50.17	7.84	37.6	13.18
13.02	14.04	12.47	14.77	41.47	42.34	13.02	52.82	18.65	12.98	42.35	16.4	14.04	14.19	13.19	14.28	13.76	26.15	16.45	14.92	36.34	13.02	18.12	40.49
36.17	20.11	52.04	100.0	59.29	88.07	15.41	100.0	29.57	51.92	100.0	59.29	31.17	43.77	56.43	59.29	59.29	35.79	43.52	37.46	100.0	17.3	59.29	59.29
8.81	13.91	13.17	12.97	14.93	35.22	11.87	76.66	11.61	11.94	77.08	11.92	11.64	12.3	6.7	15.38	14.54	14.06	13.35	27.58	83.12	5.92	10.51	10.44
2.43	22.05	45.65	28.53	28.12	55.0	19.52	52.75	11.64	9.67	46.15	29.15	45.65	6.02	2.35	66.54	18.46	28.43	48.13	6.92	41.43	16.75	45.65	69.8
32.6	33.1	34.54	17.45	26.64	37.95	19.94	26.64	20.26	18.04	46.64	27.41	20.52	41.47	17.31	21.17	21.49	20.04	34.67	26.19	46.64	16.17	20.87	46.01
9.67	58.64	13.16	18.76	18.76	14.88	32.62	18.76	14.81	18.76	14.81	40.05	32.62	15.52	8.08	18.76	40.05	40.05	40.05	43.6	18.76	13.11	43.6	86.66
51.31	52.05	56.72	52.05	50.3	56.0	28.88	52.69	43.77	29.91	55.04	49.76	29.49	48.15	30.49	41.38	56.0	23.94	32.6	44.0	48.55	37.96	32.6	63.55
21.52	22.63	11.76	47.22	40.98	30.78	8.98	70.15	31.38	37.4	49.4	35.38	26.1	50.19	7.13	42.12	32.98	7.94	40.68	11.73	60.75	23.3	22.87	63.66
