CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
23.24	23.24	29.01	29.8	62.22	57.19	23.39	52.17	33.67	14.82	53.64	30.41	32.34	15.69	23.41	60.81	33.31	42.57	37.82	33.59	53.64	28.2	24.31	55.18
21.26	13.83	28.98	21.26	18.17	7.22	13.92	15.4	7.66	9.31	13.92	7.97	27.23	13.83	11.79	14.25	18.84	16.27	14.88	32.9	14.25	8.55	8.6	14.83
24.22	24.32	21.81	18.06	24.89	24.89	13.06	24.46	29.08	29.08	27.67	19.23	18.41	8.39	15.23	17.99	16.46	21.73	16.42	32.68	24.55	6.55	27.92	18.05
30.42	33.7	18.46	28.43	27.6	20.71	12.51	29.76	50.72	34.8	43.82	48.59	47.3	9.25	22.82	16.56	14.25	27.1	47.94	63.62	62.69	35.03	59.75	16.62
57.21	39.43	57.21	76.27	76.27	76.27	15.72	57.91	57.21	57.21	76.27	57.21	57.21	5.09	32.92	57.21	57.21	40.98	62.23	41.88	76.27	41.88	41.88	76.27
32.68	36.7	66.81	67.83	62.44	51.09	20.84	62.44	51.92	28.13	52.08	67.83	52.08	64.14	17.32	52.08	20.79	19.48	52.08	26.04	52.08	70.4	28.1	67.83
9.99	33.99	27.47	6.38	76.03	74.52	43.35	78.23	46.9	25.92	68.92	62.53	24.95	9.55	37.57	83.91	31.31	39.75	63.76	38.19	76.03	48.54	46.9	35.46
29.4	33.17	14.99	31.71	53.23	53.23	36.91	62.4	31.87	27.71	62.4	55.02	35.69	15.36	43.87	38.83	27.46	34.8	43.87	24.22	62.4	29.4	33.23	34.8
33.87	39.14	16.46	17.67	33.61	33.61	12.86	28.08	10.62	14.96	9.85	19.2	28.82	17.92	17.32	21.66	16.17	26.49	17.0	24.77	29.53	29.45	17.27	8.04
15.76	18.73	28.73	25.99	39.91	25.33	25.69	29.43	8.22	10.23	28.87	28.27	20.34	24.03	10.68	28.27	25.62	22.79	25.33	24.99	28.57	19.43	24.93	25.3
19.57	20.57	42.61	20.09	72.3	43.78	63.88	18.2	15.17	14.17	30.66	26.84	16.32	15.42	14.34	20.38	23.17	30.04	14.17	65.36	30.66	16.06	14.87	26.8
17.97	23.21	63.26	16.48	34.59	45.76	18.4	82.65	51.56	25.13	24.11	44.48	20.54	24.09	19.24	34.1	36.47	41.15	19.6	26.41	82.65	2.93	20.87	16.18
35.31	28.98	15.98	21.09	42.34	22.07	5.3	35.3	5.99	21.33	47.05	18.86	19.14	13.11	22.66	19.48	33.44	2.97	9.36	28.65	40.15	25.93	18.17	21.11
33.26	51.57	39.78	29.12	41.04	53.74	5.23	64.15	32.89	24.63	46.06	29.76	23.79	43.45	22.89	32.77	19.46	14.49	46.06	10.94	69.78	9.14	25.2	60.95
30.13	62.31	55.42	68.14	100.0	100.0	23.42	100.0	69.64	72.28	80.41	80.41	42.38	20.75	65.45	56.84	72.28	50.45	88.62	26.96	88.44	41.49	56.84	88.44
15.21	22.81	17.84	35.55	33.83	45.99	9.04	40.37	12.94	24.67	31.29	34.62	28.76	14.86	5.64	5.08	41.47	25.11	15.43	19.93	34.27	19.47	11.78	24.45
39.13	38.82	39.72	46.94	40.42	39.71	27.48	53.66	30.1	34.05	59.77	39.71	37.41	33.3	18.07	35.76	30.9	28.73	37.23	38.57	41.71	36.25	33.17	43.23
49.42	43.31	57.61	27.83	58.61	54.48	52.05	82.32	21.28	18.8	75.52	41.98	47.55	39.62	48.55	34.64	44.75	41.23	65.67	51.32	68.88	46.22	59.33	14.0
6.62	18.54	16.47	24.8	20.04	47.91	18.95	47.91	22.64	16.34	74.59	16.91	23.29	17.18	13.17	20.34	18.17	20.04	21.48	47.3	54.2	5.78	24.26	40.65
31.73	18.87	42.33	17.41	47.79	20.03	26.24	36.65	11.49	20.28	27.04	11.49	19.33	24.87	21.22	31.64	34.0	20.47	42.19	10.86	42.19	12.68	6.77	25.07
36.73	60.11	47.88	11.22	72.64	81.96	10.97	69.44	85.91	39.22	81.96	81.96	78.86	26.18	37.34	52.03	34.07	8.84	52.13	24.25	67.4	30.4	24.86	65.58
3.36	28.57	16.59	17.69	68.99	50.08	23.28	46.66	50.08	30.93	66.73	29.74	19.75	7.47	35.71	50.08	56.1	17.34	50.08	43.21	66.73	12.85	37.75	50.08
21.91	5.77	30.73	16.88	40.77	42.98	5.26	36.26	7.05	20.04	34.54	16.07	19.54	15.66	27.19	26.94	20.68	10.01	12.8	24.58	39.31	6.58	12.24	33.36
4.27	41.18	52.05	45.16	76.31	45.29	43.49	65.77	32.87	59.28	64.64	62.61	38.95	11.7	26.4	45.24	40.03	43.44	57.05	16.59	75.47	46.95	48.92	41.07
34.99	30.13	74.87	25.4	44.29	44.29	74.87	44.29	44.29	32.23	44.29	74.87	44.29	42.87	12.51	74.87	74.87	25.4	44.29	74.87	53.12	34.99	44.29	53.04
23.25	44.39	19.12	6.35	32.71	20.56	32.64	49.14	9.85	4.19	8.21	24.35	23.19	23.98	6.47	14.79	21.11	23.23	35.53	48.44	45.7	20.67	34.24	49.14
20.87	13.75	24.07	18.36	32.5	13.0	14.58	37.05	34.37	9.49	24.36	40.6	23.5	28.28	24.75	27.1	36.51	24.77	26.24	18.01	32.73	15.79	33.61	28.04
4.19	5.41	2.39	21.26	7.79	7.05	4.18	7.77	24.85	4.69	33.67	7.66	8.22	34.9	18.56	4.85	4.89	7.93	4.09	21.63	12.26	4.69	3.85	7.65
16.13	9.88	10.14	10.14	42.88	12.28	11.38	29.09	14.31	5.3	65.62	45.11	33.0	13.52	3.16	27.21	22.44	4.71	32.39	24.65	51.24	5.11	3.15	42.35
15.87	17.12	25.04	20.13	25.42	27.23	26.16	34.0	38.56	41.17	48.73	29.51	7.5	22.96	34.32	33.65	26.61	27.0	59.1	40.28	38.75	23.94	51.19	26.66
7.15	7.5	17.57	38.1	13.07	32.39	15.03	13.99	20.33	14.23	36.81	24.85	25.48	10.99	28.04	36.02	18.13	17.2	25.44	11.39	22.28	16.87	17.6	14.11
20.6	49.86	40.28	68.94	40.19	44.53	11.67	49.19	49.19	40.28	60.9	52.9	42.46	42.4	50.22	49.19	57.41	53.61	39.17	45.39	59.97	45.48	47.6	59.97
15.08	31.83	30.68	25.37	40.64	26.34	12.66	43.65	30.6	20.16	48.05	30.59	28.58	18.48	31.09	28.51	15.16	10.01	13.84	23.23	43.66	18.12	30.64	40.75
9.34	12.16	40.17	47.16	47.16	37.17	11.39	42.53	40.94	7.13	45.32	41.13	29.55	34.44	24.61	39.8	30.12	7.13	14.21	29.27	41.58	15.96	29.98	42.53
11.22	21.38	21.35	49.12	63.55	40.13	8.5	73.15	15.98	16.06	71.56	15.99	41.95	5.3	9.87	26.57	12.34	12.02	71.56	26.22	15.99	16.66	11.93	26.57
33.76	48.11	27.13	30.27	41.11	49.58	13.09	39.22	30.34	10.4	50.75	48.83	12.43	34.46	12.79	26.44	15.07	6.95	17.22	41.55	56.06	41.73	22.02	37.1
16.17	28.44	29.62	27.46	34.07	32.95	13.11	34.07	27.46	13.27	45.84	12.4	10.62	15.94	22.3	31.95	7.26	17.83	17.83	22.76	43.59	12.63	34.33	27.46
33.37	34.78	22.74	21.08	27.73	36.48	33.0	34.58	18.5	7.21	29.87	24.06	33.43	24.95	26.56	25.12	19.42	17.37	21.8	26.87	36.17	32.93	22.92	18.6
24.71	17.1	44.08	34.39	70.16	61.15	44.08	70.16	34.39	31.54	67.03	53.44	15.31	21.97	23.08	70.16	59.23	53.44	26.52	70.16	70.16	26.13	37.07	76.12
13.05	32.38	42.94	51.71	35.72	36.63	14.94	48.17	25.69	19.22	46.68	55.74	12.94	26.0	20.35	41.01	21.55	21.29	38.86	16.85	46.68	21.42	34.88	46.65
12.24	39.35	61.22	41.83	61.31	37.69	22.02	56.03	20.98	22.18	56.03	46.85	33.6	16.15	53.52	35.85	15.27	9.17	9.66	27.29	40.2	18.55	27.68	44.07
17.54	34.22	12.92	25.54	23.94	31.76	21.99	32.16	10.85	18.31	39.96	22.98	14.61	14.79	16.92	27.53	22.0	12.35	17.83	14.13	21.62	14.38	10.85	27.8
18.24	34.07	60.37	73.52	60.37	50.15	47.54	88.95	71.02	23.42	81.28	81.28	49.1	9.97	82.52	50.15	24.83	41.16	45.78	60.98	68.42	92.45	81.28	71.02
3.77	3.91	29.0	4.04	21.09	20.48	4.04	21.09	2.9	3.77	25.2	14.68	4.44	7.0	8.1	22.0	7.94	7.33	7.0	19.47	25.2	3.29	7.0	31.25
23.94	26.91	47.9	57.01	89.42	57.01	43.12	100.0	33.13	32.67	76.77	89.42	40.3	68.5	31.37	81.35	40.3	26.1	40.3	72.83	100.0	59.19	40.79	100.0
50.96	49.19	54.85	54.85	54.85	36.73	40.28	54.85	36.73	27.61	54.85	40.28	40.28	40.31	54.85	54.85	51.25	36.73	65.08	2.29	54.85	64.87	54.85	85.79
39.09	22.46	35.37	28.97	49.0	28.95	39.0	19.97	29.06	16.19	52.65	45.52	44.04	14.58	25.11	49.02	7.63	10.02	10.49	21.33	35.37	39.09	38.07	35.52
31.82	8.99	23.06	22.91	58.72	48.92	12.25	57.56	28.19	8.65	42.32	32.97	25.61	14.7	44.79	52.04	18.71	25.96	19.7	35.16	60.56	11.32	51.54	23.16
3.46	6.3	82.42	66.06	57.74	100.0	10.15	80.03	8.28	8.23	80.03	21.65	9.84	8.51	20.52	57.74	16.62	3.11	40.98	37.03	80.03	3.66	80.03	86.66
15.06	16.54	39.07	45.72	21.97	45.72	20.24	15.31	45.72	62.98	8.55	13.83	45.72	23.4	22.64	45.72	77.44	20.8	80.91	39.0	22.72	62.98	62.98	30.18
23.01	24.44	22.71	37.59	33.43	19.45	13.52	55.29	20.68	22.46	35.56	37.86	28.31	14.23	30.82	53.29	16.66	19.2	22.18	26.6	34.79	46.46	36.73	51.01
28.21	27.84	39.87	31.03	39.87	42.4	19.48	39.82	31.85	33.62	39.82	35.94	22.52	18.23	8.39	34.49	23.48	29.27	34.92	34.07	39.46	30.76	23.88	30.35
4.8	9.76	21.24	8.75	70.42	32.04	25.63	37.72	10.38	28.52	54.4	33.61	14.57	21.42	19.15	20.77	11.22	5.99	20.77	44.73	24.7	9.81	13.35	45.48
30.73	51.32	54.04	46.94	71.02	52.69	37.89	85.24	36.18	23.64	89.71	35.89	51.32	36.89	0.0	56.39	40.85	51.02	31.21	42.47	49.76	22.67	54.42	85.24
41.57	5.26	53.77	35.61	55.0	29.51	16.05	57.12	24.13	12.7	57.12	57.12	31.7	31.1	22.95	39.68	55.0	38.42	55.89	22.13	39.17	58.18	53.72	29.78
12.29	13.33	30.61	15.73	13.33	28.6	26.8	11.82	13.8	14.1	13.25	15.34	15.82	11.67	34.21	32.04	14.1	16.59	16.02	14.73	12.29	11.9	5.24	11.82
33.82	50.7	58.6	51.23	76.37	42.66	52.15	58.5	51.23	76.64	69.73	56.11	56.11	34.32	47.06	50.22	56.11	52.13	44.82	48.48	69.73	31.36	40.08	50.7
25.87	38.77	41.06	34.18	44.84	57.07	12.82	45.43	33.13	24.34	55.13	48.45	32.04	12.58	20.36	41.06	20.45	13.88	38.34	22.76	41.06	35.74	23.23	18.13
4.26	12.31	14.23	4.78	13.82	12.05	11.62	10.4	4.78	2.97	11.08	10.86	11.62	2.9	17.86	22.79	11.08	22.42	13.29	2.97	10.86	4.63	5.24	11.29
10.95	15.88	26.38	25.59	30.52	26.68	20.2	21.09	25.3	24.85	22.55	22.32	14.67	10.96	17.9	8.88	22.09	20.79	23.32	10.9	33.49	18.4	24.35	33.49
24.09	24.09	26.66	16.9	58.14	58.14	16.59	65.8	20.5	8.3	26.66	26.66	18.53	3.38	13.62	58.77	16.9	16.9	18.53	18.36	65.8	11.08	20.5	24.09
17.75	41.26	43.24	29.29	42.29	47.85	30.74	44.47	20.55	22.28	50.82	38.81	39.84	36.21	41.8	37.15	14.32	23.21	25.08	18.98	38.73	18.69	41.21	33.51
23.29	30.45	50.67	26.01	27.22	36.17	15.65	27.22	27.69	36.17	44.02	36.17	35.43	37.83	19.27	36.17	37.71	43.82	32.37	16.15	36.17	9.19	50.67	42.06
20.11	26.58	46.83	62.98	53.17	46.15	17.1	100.0	54.45	44.53	55.43	85.55	62.98	26.58	21.26	78.25	27.38	38.35	23.58	36.62	50.48	14.01	36.62	78.25
39.33	51.6	49.46	31.71	61.01	49.46	29.91	47.59	49.46	49.35	62.37	32.71	28.94	51.48	33.62	51.6	36.47	20.8	36.89	45.24	58.29	39.39	47.59	54.6
64.08	34.62	29.35	53.27	65.86	65.86	29.69	65.86	34.19	11.12	65.86	51.02	17.86	15.92	33.96	53.61	37.23	19.86	54.65	59.42	75.52	25.98	50.13	65.86
31.52	18.69	23.63	22.7	51.54	51.19	13.82	51.09	45.36	42.41	56.11	40.8	24.46	32.41	35.99	19.14	28.81	40.05	30.65	23.38	76.84	26.31	40.47	57.14
20.88	10.41	38.4	32.77	32.89	42.47	5.42	47.63	36.33	17.04	61.33	20.39	17.59	12.02	29.85	66.81	12.26	6.61	46.1	17.92	61.29	6.44	8.67	18.6
41.69	36.5	25.38	40.62	40.59	47.96	26.36	46.08	25.82	20.39	46.08	32.45	22.23	6.66	44.65	46.43	47.72	40.7	45.95	6.83	47.72	40.62	32.74	36.12
18.36	18.36	36.56	18.36	23.74	36.56	11.32	36.56	31.7	18.36	23.74	20.5	18.36	12.76	9.46	23.74	15.11	21.9	23.74	20.9	36.56	20.9	20.5	21.9
12.18	15.59	18.24	25.59	43.94	25.8	19.26	40.82	36.81	35.81	40.42	31.99	14.87	24.45	14.63	39.49	29.76	16.59	38.1	30.71	53.92	29.3	39.49	43.94
32.45	18.56	65.86	53.64	84.67	76.09	24.87	76.09	54.27	22.5	77.64	80.38	39.72	25.84	29.51	77.49	53.61	27.0	32.53	68.94	77.64	29.37	29.88	80.38
5.34	5.84	7.32	8.43	17.34	13.98	2.88	33.0	15.81	4.29	24.99	17.06	8.44	5.84	5.25	10.91	9.77	9.72	6.7	14.23	14.96	3.77	16.06	25.09
31.45	42.98	65.08	64.87	56.97	48.13	54.85	51.23	31.04	56.79	56.79	53.87	49.25	56.79	39.65	56.97	42.08	43.32	48.13	33.0	51.23	51.25	46.24	51.23
13.53	19.24	35.3	31.43	18.4	25.25	16.2	40.22	17.4	7.52	54.16	32.27	25.58	14.75	15.08	40.21	21.51	13.03	30.66	20.7	30.39	21.85	20.11	43.8
20.87	28.09	31.32	14.37	42.09	20.04	23.53	35.57	31.9	11.43	35.91	37.63	28.71	32.53	21.33	29.99	24.81	22.1	25.97	29.06	37.84	7.89	19.21	22.1
5.61	16.61	13.33	33.47	35.14	17.57	15.98	35.14	28.76	16.77	8.98	35.14	31.15	14.05	27.48	32.53	13.58	13.62	34.4	34.72	17.19	11.62	32.53	35.14
27.59	49.41	38.65	38.65	38.65	53.84	31.97	74.17	17.94	19.32	53.84	32.06	32.06	51.1	27.85	61.21	28.94	51.94	38.54	42.47	53.84	13.74	34.82	22.05
55.24	18.5	56.08	39.62	75.12	65.58	26.15	61.69	41.17	20.19	70.95	55.24	47.58	43.97	44.41	58.51	62.42	68.96	46.22	54.82	69.44	51.93	48.79	62.07
17.27	12.51	45.33	31.81	46.25	37.42	22.74	62.4	52.64	20.66	53.4	37.42	7.71	36.41	29.11	10.33	35.14	18.98	33.43	52.69	46.25	19.44	10.54	40.19
12.06	38.08	26.63	37.17	38.32	45.68	9.98	91.28	10.28	48.96	70.81	50.27	22.75	58.83	27.41	16.64	38.92	31.13	33.59	48.27	66.81	34.31	35.85	82.42
10.6	31.31	16.47	18.21	61.63	63.71	10.75	100.0	63.71	22.23	100.0	53.88	13.12	10.12	15.84	63.71	20.2	41.21	52.81	32.01	61.63	5.35	52.06	31.98
21.36	10.26	60.4	22.88	44.44	49.5	42.29	44.44	48.26	36.19	42.29	22.79	22.9	8.06	43.32	42.16	18.11	12.9	48.83	19.21	45.31	12.41	24.3	27.43
5.29	5.9	9.23	9.76	25.85	23.55	13.16	9.13	14.79	9.64	12.93	12.26	11.73	13.92	8.04	8.97	38.09	10.33	8.76	9.64	28.59	6.96	18.16	28.59
22.18	25.05	32.5	30.19	30.56	32.88	35.16	36.03	19.88	30.53	30.58	22.73	25.05	26.28	25.38	31.5	23.51	29.52	6.66	10.97	33.54	21.83	18.59	21.23
59.56	100.0	34.69	34.69	68.99	28.12	14.29	68.99	16.52	67.84	28.12	100.0	49.68	68.65	22.79	16.52	21.41	36.73	25.5	100.0	68.99	9.92	100.0	68.99
44.9	22.46	46.4	38.7	59.33	53.01	37.09	59.01	38.83	30.22	59.33	36.1	25.36	10.92	23.17	62.23	63.19	40.52	41.33	36.4	59.33	17.78	13.95	63.53
7.72	46.39	38.96	34.17	41.8	32.99	23.64	42.09	18.69	22.05	32.01	40.48	17.59	11.84	23.24	45.94	21.64	7.09	22.14	39.02	41.8	9.37	30.1	40.46
28.51	37.89	41.56	57.54	43.83	45.99	15.84	47.36	48.47	25.17	48.8	57.54	22.18	25.94	33.99	43.25	26.15	27.76	43.78	57.89	75.49	23.77	37.61	50.93
36.96	37.87	31.02	16.72	49.73	36.15	23.82	50.62	29.24	35.16	39.6	29.69	29.69	36.15	12.85	46.02	36.97	20.8	37.87	16.21	36.15	36.96	36.97	36.15
15.86	31.07	31.06	15.25	60.87	59.77	28.56	29.37	30.92	23.64	44.53	42.28	29.69	17.26	18.78	24.13	44.16	28.97	32.34	34.47	52.08	2.13	44.19	55.84
35.94	20.52	25.37	40.04	38.62	38.57	23.59	45.28	8.25	13.82	65.77	31.01	26.12	39.34	14.9	40.14	28.63	17.38	34.32	45.31	48.63	9.32	27.69	42.29
13.75	18.11	25.75	26.13	25.71	36.17	49.02	32.5	50.63	36.93	47.82	29.4	42.8	23.72	29.01	30.59	33.72	33.84	31.46	38.32	36.24	15.97	29.17	21.23
48.23	63.6	56.05	58.55	50.9	56.05	26.33	70.02	30.3	28.18	57.01	42.78	34.68	37.91	34.41	50.15	20.22	28.59	31.79	44.16	61.09	39.03	41.84	61.09
41.67	17.73	13.74	13.22	14.3	20.66	24.35	20.02	16.28	11.55	32.13	17.21	12.29	16.28	12.49	22.35	17.21	15.06	13.74	18.43	32.13	16.17	12.77	18.31
13.97	8.27	44.07	48.74	14.22	13.4	14.22	41.68	32.26	13.91	41.68	35.14	14.31	13.91	19.29	18.46	12.4	13.91	27.13	41.68	41.68	13.91	13.11	17.64
10.24	9.92	34.32	7.43	56.88	50.22	14.78	59.84	27.61	27.62	59.84	36.57	25.75	24.85	15.07	33.05	18.83	10.24	35.66	31.71	41.93	8.38	20.99	49.88
27.96	44.41	19.87	40.74	50.87	35.58	31.96	41.58	44.15	21.5	31.19	24.19	28.19	27.67	5.34	48.34	32.28	18.43	27.35	40.06	46.27	20.7	44.15	22.52
24.06	17.08	6.57	26.44	40.02	25.93	13.79	21.22	23.99	30.75	28.97	29.24	15.64	19.32	32.43	31.27	24.35	24.41	22.45	15.37	43.73	18.85	19.64	22.32
6.9	9.03	22.06	18.59	16.25	15.37	29.62	25.17	15.6	7.21	15.06	18.6	18.6	6.53	20.58	14.13	20.91	15.63	15.06	40.18	20.86	18.59	16.25	15.37
8.53	16.54	9.58	18.96	34.76	35.57	11.12	32.53	13.64	11.13	24.18	15.85	18.75	23.79	17.2	26.76	6.8	19.38	9.62	12.14	35.57	8.25	24.77	30.96
17.83	6.75	2.48	2.28	10.88	9.94	4.12	12.24	9.58	4.43	10.51	2.36	5.17	12.93	13.07	2.36	12.99	9.71	8.59	16.95	12.24	7.13	10.11	7.31
19.14	26.15	20.38	35.05	45.37	27.01	2.46	47.94	5.42	12.44	41.55	29.72	11.49	37.37	5.6	41.55	38.37	38.37	39.41	6.48	44.65	17.1	28.59	65.15
37.04	27.02	8.22	11.15	49.59	41.89	4.67	26.94	24.05	18.5	34.47	17.21	15.76	9.64	4.27	20.26	28.2	16.61	24.6	14.73	23.89	21.23	30.83	15.3
14.59	19.0	12.28	22.98	41.55	35.96	12.9	13.93	23.77	23.77	47.9	9.63	15.63	12.12	14.44	41.49	9.59	16.17	12.12	9.82	30.78	32.45	17.98	41.79
23.83	19.41	5.29	24.26	16.62	6.05	20.47	27.25	15.14	6.63	24.26	32.16	8.13	9.64	23.05	29.95	15.07	7.44	37.54	8.16	39.85	14.61	45.83	10.58
27.73	28.83	21.55	10.8	39.86	54.48	39.54	37.76	48.24	20.29	47.14	41.78	41.47	31.83	36.6	47.92	36.01	15.47	29.82	24.49	39.43	29.45	29.15	42.7
31.97	26.47	44.46	41.85	35.17	47.2	18.98	47.24	15.9	27.82	27.24	27.81	40.65	35.85	36.42	30.02	29.29	7.96	17.73	10.11	52.67	36.71	41.61	49.97
14.31	21.74	25.09	23.12	42.6	33.43	12.58	41.41	17.44	15.15	41.41	36.29	28.02	38.21	33.49	33.43	63.94	27.61	28.03	16.56	41.26	30.31	15.69	54.15
22.42	19.17	42.76	31.31	39.41	42.76	24.16	42.12	35.42	17.59	38.82	42.12	42.76	42.06	24.58	26.48	38.82	26.03	39.41	42.76	42.75	26.48	27.12	26.71
55.87	41.41	65.17	51.44	76.69	62.87	36.54	76.69	55.87	35.68	55.97	59.14	46.23	50.79	53.6	52.29	45.45	48.33	54.87	50.72	52.63	35.68	47.39	54.14
13.13	46.71	100.0	67.04	100.0	66.06	38.83	100.0	33.57	26.2	100.0	42.73	46.71	70.71	46.05	100.0	42.73	10.55	67.04	67.04	66.06	57.07	53.32	11.02
22.48	33.13	32.09	37.26	32.51	26.03	22.08	33.58	5.93	29.01	54.32	38.01	26.74	17.23	19.52	38.01	29.99	38.62	29.36	35.76	34.64	37.86	27.98	31.72
7.75	27.5	13.72	13.17	33.12	22.68	21.49	46.66	18.91	30.02	24.79	26.26	20.87	25.24	16.37	28.32	29.19	24.86	29.28	15.39	14.46	22.8	31.94	20.92
57.16	83.91	72.67	47.34	78.84	78.84	78.84	76.29	90.16	68.36	90.16	62.31	43.24	72.67	37.66	78.84	33.72	37.57	90.16	44.39	83.91	23.77	87.2	88.18
20.97	21.94	15.66	28.79	23.96	30.33	13.6	33.58	22.51	17.87	38.6	29.76	20.58	17.85	23.8	32.85	33.04	24.66	10.44	15.75	44.46	9.92	42.45	20.3
20.04	37.66	26.32	39.33	54.21	16.85	5.69	78.48	9.24	34.78	75.39	19.56	30.74	42.03	24.75	46.77	30.25	20.04	24.6	29.13	43.17	39.14	41.88	68.39
24.65	33.54	22.54	23.42	46.22	31.55	33.46	35.82	28.31	22.24	36.41	35.21	34.64	31.28	23.71	27.75	22.24	35.34	13.57	22.24	46.22	30.34	31.28	23.27
37.22	37.22	34.64	47.03	71.96	34.64	28.65	40.71	60.05	37.22	53.6	34.66	43.59	66.98	46.46	34.66	63.49	31.87	34.66	37.22	40.71	28.65	34.64	37.19
20.14	24.43	10.33	10.97	14.3	22.92	14.89	20.72	18.22	6.34	20.34	18.22	21.89	12.58	19.75	41.39	15.64	13.24	40.69	31.07	22.44	15.32	14.3	19.62
22.7	41.66	51.18	43.24	47.79	64.19	19.15	55.26	43.28	12.83	58.26	50.02	37.16	20.59	55.02	55.71	42.83	32.19	35.7	25.58	58.26	36.34	34.79	58.26
4.27	6.93	14.63	47.36	48.83	41.75	15.53	48.83	44.74	10.35	45.85	33.04	26.05	32.64	3.59	49.31	43.77	15.48	40.14	12.1	39.78	35.04	42.66	36.07
12.45	4.22	58.0	6.59	20.14	38.57	32.24	36.97	29.61	29.72	66.61	31.3	11.14	5.65	20.0	28.66	35.25	36.85	41.66	58.27	38.57	15.24	32.85	29.78
41.8	40.6	58.3	50.23	51.73	58.3	26.3	49.99	36.31	48.98	53.79	41.23	47.27	47.17	38.0	30.7	36.03	42.87	29.37	52.38	53.35	39.97	47.99	58.3
17.73	36.09	26.28	26.37	26.37	37.25	17.18	36.82	7.19	6.99	36.82	37.08	37.08	26.22	37.25	29.28	10.31	7.16	14.81	36.09	36.82	7.44	37.08	36.82
8.89	27.09	26.13	16.94	26.91	23.9	9.04	46.6	27.09	22.23	58.59	23.9	32.16	8.91	6.92	27.09	9.24	9.24	34.39	26.13	24.71	16.59	23.9	46.6
27.42	8.49	73.1	64.29	64.29	67.45	41.71	58.48	46.6	36.84	91.85	53.67	43.66	28.77	29.06	41.98	32.5	45.92	52.02	54.91	67.45	38.57	57.68	43.23
62.21	56.97	47.64	54.29	39.2	55.05	38.6	62.36	30.9	9.84	54.16	44.69	18.02	54.14	29.29	46.63	37.25	25.28	29.2	47.78	55.05	22.06	55.86	42.04
4.47	19.72	15.11	21.39	18.14	15.11	11.6	7.46	13.74	13.97	28.79	7.02	7.02	19.55	13.03	13.21	22.6	10.48	17.31	15.7	16.29	16.2	19.16	12.17
9.56	12.72	8.82	6.21	51.99	11.37	12.21	55.43	19.57	14.21	32.91	16.07	29.15	17.47	8.05	6.35	17.08	16.45	37.66	15.78	52.03	4.81	21.25	44.42
27.6	32.65	48.23	48.23	44.2	48.16	27.67	46.16	42.8	28.13	58.04	29.74	38.76	26.53	35.18	33.98	36.48	54.63	28.51	40.03	46.16	35.18	44.2	51.52
22.53	21.99	23.01	18.97	32.85	26.12	19.55	32.47	18.66	9.32	33.84	22.53	21.82	8.29	12.64	27.88	10.51	22.94	11.32	14.48	29.11	15.79	14.65	39.39
34.62	27.85	41.34	46.88	40.02	48.69	44.54	63.86	50.92	47.27	55.29	51.45	32.17	48.69	44.36	57.49	63.87	7.39	57.49	16.9	34.71	48.16	32.52	31.19
37.52	31.83	41.21	40.69	40.33	44.84	12.82	47.04	26.13	33.52	52.19	36.29	39.05	48.02	19.09	28.57	40.31	23.63	33.39	34.55	45.51	27.38	25.99	31.77
16.87	47.69	62.07	46.4	48.96	66.49	6.11	58.46	54.07	22.53	73.59	62.81	12.51	37.1	29.79	56.28	49.42	37.8	18.21	56.1	62.18	13.97	38.21	78.86
25.55	39.42	60.56	56.85	51.09	53.06	41.15	51.09	45.81	84.92	51.09	62.9	68.39	53.82	43.6	62.9	62.9	62.9	47.91	40.87	51.09	48.26	56.85	62.9
23.13	25.4	34.28	35.18	42.9	38.74	33.06	35.27	19.59	23.85	33.04	36.7	35.41	41.26	22.34	28.65	36.64	23.42	36.33	37.58	42.9	30.43	24.87	43.02
8.45	8.45	29.38	9.03	29.54	29.54	5.02	8.82	29.54	38.31	29.54	26.3	8.39	8.3	8.91	29.54	59.54	27.34	29.54	8.82	38.31	4.19	29.54	29.54
10.74	12.56	6.82	16.89	21.99	21.49	16.81	23.44	24.31	19.51	29.22	21.49	10.37	9.94	11.06	28.53	29.22	29.22	20.62	18.78	37.67	10.11	20.53	19.53
17.64	13.62	19.94	33.34	51.29	38.83	15.25	64.49	38.91	19.41	60.39	22.01	33.78	19.31	19.16	31.34	23.66	29.56	35.48	16.12	50.91	24.23	37.18	31.8
6.21	17.1	34.72	41.03	61.2	38.38	40.29	36.54	41.3	41.22	44.97	33.77	35.46	52.18	27.78	45.26	42.83	21.6	30.2	31.68	60.03	27.04	47.63	38.79
24.86	6.68	36.07	14.06	40.49	42.7	19.87	23.25	14.29	5.25	57.31	17.0	14.52	32.88	13.8	30.71	20.23	34.66	54.02	19.14	40.22	20.3	33.18	38.38
19.48	51.03	19.77	28.02	80.07	53.14	49.7	67.89	32.4	14.21	74.84	30.33	60.3	25.3	46.11	19.68	46.84	57.36	36.1	67.1	52.56	45.59	58.43	46.21
